,username,num_of_questions_answered,num_of_correct_answers,num_of_explanations,num_of_lectures,devicesUsed,confidence_level,payments,duration,accuracy
11348,u303989,9,3,2,0,mobile,4,0,0.0,0.3333333333333333
11349,u304002,7,2,0,0,web,0,0,0.0,0.2857142857142857
11350,u304003,2,0,0,0,web,0,0,0.0,0.0
11351,u304016,11,4,0,0,mobile,0,0,0.0,0.36363636363636365
11352,u304017,7,1,0,0,web,0,0,0.0,0.14285714285714285
11353,u304048,6,2,0,0,web,0,0,0.0,0.3333333333333333
11354,u304059,6,5,0,0,web,0,0,0.0,0.8333333333333334
11355,u304060,1,1,0,0,web,0,0,0.0,1.0
11356,u304061,8,4,0,0,mobile,0,0,0.0,0.5
11357,u304063,6,2,0,0,web,0,0,0.0,0.3333333333333333
11358,u304065,5,3,0,0,mobile,0,0,0.0,0.6
11359,u304067,471,215,466,5,mobile,86,0,0.0,0.4564755838641189
11360,u304071,0,0,1,2,Unknown,0,1,4320.0,0.0
11361,u304073,11,7,0,0,mobile,0,0,0.0,0.6363636363636364
11362,u304074,6,3,0,0,web,2,0,0.0,0.5
11363,u304075,3,2,0,0,web,0,0,0.0,0.6666666666666666
11364,u304076,9,4,0,0,web,0,0,0.0,0.4444444444444444
11365,u304077,6,4,0,0,mobile,0,0,0.0,0.6666666666666666
11366,u304088,7,3,0,0,web,0,0,0.0,0.42857142857142855
11367,u304089,6,1,0,0,web,0,0,0.0,0.16666666666666666
11368,u304098,71,48,72,1,mobile,30,0,0.0,0.676056338028169
11369,u304099,7,3,0,0,web,0,0,0.0,0.42857142857142855
11370,u304100,97,64,92,3,mobile,3,0,0.0,0.6597938144329897
11371,u304101,8,4,0,0,web,1,0,0.0,0.5
11372,u304102,7,1,0,0,web,2,0,0.0,0.14285714285714285
11373,u304104,6,2,0,0,web,0,0,0.0,0.3333333333333333
11374,u304106,1133,738,1027,88,Unknown,492,1,4320.0,0.6513680494263019
11375,u304107,3,1,0,0,web,3,0,0.0,0.3333333333333333
11376,u304110,6,2,0,0,web,1,0,0.0,0.3333333333333333
11377,u304111,6,3,0,0,web,0,0,0.0,0.5
11378,u304113,8,4,1,0,mobile,0,0,0.0,0.5
11379,u304115,7,3,0,0,web,0,0,0.0,0.42857142857142855
11380,u304116,1,1,0,0,web,1,0,0.0,1.0
11381,u304117,21,9,9,0,mobile,0,0,0.0,0.42857142857142855
11382,u304128,2,1,0,0,web,1,0,0.0,0.5
11383,u304129,9,4,0,0,web,0,0,0.0,0.4444444444444444
11384,u304138,1,0,0,0,web,1,0,0.0,0.0
11385,u304139,4,2,2,0,mobile,0,0,0.0,0.5
11386,u304162,57,23,48,0,mobile,6,0,0.0,0.40350877192982454
11387,u304176,6,4,0,0,web,0,0,0.0,0.6666666666666666
11388,u304177,6,3,0,0,Unknown,0,1,4320.0,0.5
11389,u304188,1,0,0,0,web,6,0,0.0,0.0
11390,u304189,1,0,0,0,mobile,0,0,0.0,0.0
11391,u3042,26,16,22,2,mobile,1,0,0.0,0.6153846153846154
11392,u304200,6,5,0,0,web,2,0,0.0,0.8333333333333334
11393,u304201,6,1,0,0,mobile,0,0,0.0,0.16666666666666666
11394,u304215,6,2,0,0,web,0,0,0.0,0.3333333333333333
11395,u304228,1837,1276,1864,74,mobile,447,0,0.0,0.6946107784431138
11396,u304229,5,2,0,0,web,0,0,0.0,0.4
11397,u304248,6,2,0,0,web,0,0,0.0,0.3333333333333333
11398,u304249,6,0,0,0,mobile,0,0,0.0,0.0
11399,u304258,9,6,0,0,web,0,0,0.0,0.6666666666666666
11400,u304259,8,3,0,0,mobile,0,0,0.0,0.375
11401,u304260,7,1,0,0,mobile,0,0,0.0,0.14285714285714285
11402,u304262,6,3,0,0,web,2,0,0.0,0.5
11403,u304264,7,4,0,0,mobile,0,0,0.0,0.5714285714285714
11404,u304265,6,3,0,0,web,0,0,0.0,0.5
11405,u304266,6,2,0,0,web,0,0,0.0,0.3333333333333333
11406,u304267,1,0,0,0,web,2,0,0.0,0.0
11407,u304271,7,3,0,0,web,1,0,0.0,0.42857142857142855
11408,u304272,3,2,0,0,web,0,0,0.0,0.6666666666666666
11409,u304273,1,0,0,0,web,0,0,0.0,0.0
11410,u304274,10,2,0,0,web,0,0,0.0,0.2
11411,u304275,4,1,0,0,web,2,0,0.0,0.25
11412,u304276,1,0,0,0,web,0,0,0.0,0.0
11413,u304277,9,5,0,0,web,0,0,0.0,0.5555555555555556
11414,u304288,10,6,0,0,web,0,0,0.0,0.6
11415,u304289,6,3,0,0,web,12,0,0.0,0.5
11416,u304299,9,3,0,0,web,0,0,0.0,0.3333333333333333
11417,u3043,127,68,78,2,Unknown,1,1,1800.0,0.5354330708661418
11418,u304300,12,7,4,0,mobile,2,0,0.0,0.5833333333333334
11419,u304301,1,1,0,0,web,0,0,0.0,1.0
11420,u304302,1,1,0,0,web,0,0,0.0,1.0
11421,u304303,6,3,0,0,web,2,0,0.0,0.5
11422,u304305,7,5,0,0,web,0,0,0.0,0.7142857142857143
11423,u304306,10,6,0,0,web,0,0,0.0,0.6
11424,u304314,6,3,0,0,web,0,0,0.0,0.5
11425,u304315,6,2,0,0,web,0,0,0.0,0.3333333333333333
11426,u304316,6,2,0,0,web,0,0,0.0,0.3333333333333333
11427,u304317,10,4,0,0,web,0,0,0.0,0.4
11428,u304328,7,6,0,0,web,0,0,0.0,0.8571428571428571
11429,u304329,9,5,0,0,web,0,0,0.0,0.5555555555555556
11430,u304339,6,3,0,0,web,0,0,0.0,0.5
11431,u304348,9,6,0,0,web,28,0,0.0,0.6666666666666666
11432,u304360,3,2,0,0,web,0,0,0.0,0.6666666666666666
11433,u304374,6,2,0,0,web,1,0,0.0,0.3333333333333333
11434,u304412,7,5,0,0,web,0,0,0.0,0.7142857142857143
11435,u304448,1,0,0,0,web,1,0,0.0,0.0
11436,u304449,6,3,0,0,mobile,1,0,0.0,0.5
11437,u304458,8,5,0,0,web,2,0,0.0,0.625
11438,u304459,6,3,0,0,web,0,0,0.0,0.5
11439,u304460,10,3,0,0,web,1,1,2880.0,0.3
11440,u304461,10,5,0,0,web,11,0,0.0,0.5
11441,u304462,10,7,0,0,web,0,0,0.0,0.7
11442,u304464,6,1,0,0,web,0,0,0.0,0.16666666666666666
11443,u304465,7,1,0,0,web,0,0,0.0,0.14285714285714285
11444,u304466,7,2,0,0,web,0,0,0.0,0.2857142857142857
11445,u304467,6,3,0,0,web,1,0,0.0,0.5
11446,u304470,6,2,0,0,web,3,0,0.0,0.3333333333333333
11447,u304471,6,3,0,0,web,0,0,0.0,0.5
11448,u304472,7,3,0,0,web,0,0,0.0,0.42857142857142855
11449,u304473,7,2,0,0,web,0,0,0.0,0.2857142857142857
11450,u304474,6,2,0,0,web,1,0,0.0,0.3333333333333333
11451,u304475,6,4,0,0,web,3,0,0.0,0.6666666666666666
11452,u304476,6,3,0,0,mobile,0,0,0.0,0.5
11453,u304477,542,352,554,0,mobile,223,2,5520.0,0.6494464944649446
11454,u304488,3,2,0,0,web,4,0,0.0,0.6666666666666666
11455,u304489,6,3,0,0,web,0,0,0.0,0.5
11456,u304498,6,1,0,0,web,0,0,0.0,0.16666666666666666
11457,u304499,1,1,0,0,web,0,0,0.0,1.0
11458,u304500,10,4,0,0,web,1,0,0.0,0.4
11459,u304502,376,179,254,15,Unknown,9,1,1440.0,0.47606382978723405
11460,u304503,6,3,0,0,web,0,0,0.0,0.5
11461,u304504,6,3,0,0,web,0,0,0.0,0.5
11462,u304505,397,246,401,13,mobile,245,0,0.0,0.6196473551637279
11463,u304506,2,1,0,0,web,1,0,0.0,0.5
11464,u304507,1,0,0,0,web,0,0,0.0,0.0
11465,u304510,6,3,0,0,web,2,0,0.0,0.5
11466,u304511,9,5,0,0,web,0,0,0.0,0.5555555555555556
11467,u304512,37,31,40,0,mobile,16,0,0.0,0.8378378378378378
11468,u304513,9,9,0,0,web,0,0,0.0,1.0
11469,u304514,10,8,0,0,web,0,0,0.0,0.8
11470,u304515,6,1,0,0,web,2,0,0.0,0.16666666666666666
11471,u304516,7,3,0,0,web,0,0,0.0,0.42857142857142855
11472,u304517,5,2,0,0,mobile,0,0,0.0,0.4
11473,u304528,3,1,0,0,web,0,0,0.0,0.3333333333333333
11474,u304529,10,5,0,0,web,1,0,0.0,0.5
11475,u304538,431,235,444,11,mobile,653,2,5520.0,0.5452436194895591
11476,u304539,6,2,0,0,web,0,0,0.0,0.3333333333333333
11477,u304566,7,3,0,0,web,1,0,0.0,0.42857142857142855
11478,u304567,163,94,158,4,mobile,25,1,2400.0,0.5766871165644172
11479,u304572,1,1,0,0,web,1,0,0.0,1.0
11480,u304573,10,4,0,0,web,0,0,0.0,0.4
11481,u304598,6,2,0,0,web,2,0,0.0,0.3333333333333333
11482,u304599,10,4,0,0,web,1,0,0.0,0.4
11483,u304604,9,6,0,0,web,0,0,0.0,0.6666666666666666
11484,u304610,8,2,0,0,web,1,0,0.0,0.25
11485,u304638,6,5,0,0,web,0,0,0.0,0.8333333333333334
11486,u304639,6,3,0,0,web,2,0,0.0,0.5
11487,u304648,6,2,0,0,web,0,0,0.0,0.3333333333333333
11488,u304649,10,6,0,0,web,4,0,0.0,0.6
11489,u304658,10,4,0,0,web,0,0,0.0,0.4
11490,u304659,6,3,0,0,web,0,0,0.0,0.5
11491,u304660,6,1,0,0,web,0,0,0.0,0.16666666666666666
11492,u304662,7,3,0,0,web,0,0,0.0,0.42857142857142855
11493,u304663,6,1,0,0,web,0,0,0.0,0.16666666666666666
11494,u304664,6,1,0,0,mobile,0,0,0.0,0.16666666666666666
11495,u304666,7,2,0,0,web,1,0,0.0,0.2857142857142857
11496,u304667,6,1,0,0,web,3,0,0.0,0.16666666666666666
11497,u304670,6,3,0,0,web,0,0,0.0,0.5
11498,u304671,6,3,0,0,web,0,0,0.0,0.5
11499,u304672,8,2,0,0,web,1,0,0.0,0.25
11500,u304673,6,5,0,0,web,0,0,0.0,0.8333333333333334
11501,u304674,7,0,0,0,web,0,0,0.0,0.0
11502,u304675,2,1,0,0,web,0,0,0.0,0.5
11503,u304676,2,2,0,0,web,0,0,0.0,1.0
11504,u304677,6,1,0,0,web,0,0,0.0,0.16666666666666666
11505,u304688,10,5,0,0,web,1,0,0.0,0.5
11506,u304689,6,3,0,0,web,1,0,0.0,0.5
11507,u304698,6,3,0,0,web,18,0,0.0,0.5
11508,u304699,7,2,0,0,web,9,0,0.0,0.2857142857142857
11509,u304700,2,1,0,0,web,0,0,0.0,0.5
11510,u304701,8,3,0,0,web,0,0,0.0,0.375
11511,u304702,9,5,0,0,web,1,0,0.0,0.5555555555555556
11512,u304703,10,6,0,0,web,0,0,0.0,0.6
11513,u304704,5,1,0,0,web,2,0,0.0,0.2
11514,u304705,6,4,0,0,mobile,0,0,0.0,0.6666666666666666
11515,u304706,6,1,0,0,web,1,0,0.0,0.16666666666666666
11516,u304707,10,6,0,0,mobile,0,0,0.0,0.6
11517,u304710,8,4,0,0,web,0,0,0.0,0.5
11518,u304712,79,39,73,1,Unknown,0,1,4320.0,0.4936708860759494
11519,u304713,6,4,0,0,mobile,2,0,0.0,0.6666666666666666
11520,u304715,5,2,0,0,web,0,0,0.0,0.4
11521,u304716,6,2,0,0,web,0,0,0.0,0.3333333333333333
11522,u304717,6,2,0,0,web,0,0,0.0,0.3333333333333333
11523,u304728,2,1,0,0,web,0,0,0.0,0.5
11524,u304738,359,283,348,10,web,1,1,2880.0,0.7883008356545961
11525,u304739,7,2,0,0,web,0,0,0.0,0.2857142857142857
11526,u304758,10,2,0,0,web,0,0,0.0,0.2
11527,u304759,115,89,152,9,mobile,222,2,6720.0,0.7739130434782608
11528,u304764,92,26,84,1,mobile,0,0,0.0,0.2826086956521739
11529,u304765,10,7,0,0,web,0,0,0.0,0.7
11530,u304771,6,2,0,0,web,0,0,0.0,0.3333333333333333
11531,u304822,9,4,0,0,mobile,0,0,0.0,0.4444444444444444
11532,u304823,8,7,0,0,mobile,0,0,0.0,0.875
11533,u304836,11,3,3,0,mobile,1,0,0.0,0.2727272727272727
11534,u304837,6,3,0,0,mobile,0,0,0.0,0.5
11535,u304840,9,4,0,0,mobile,0,0,0.0,0.4444444444444444
11536,u304841,2103,1526,1277,87,mobile,759,1,4320.0,0.7256300523062292
11537,u304844,21,11,12,0,mobile,8,0,0.0,0.5238095238095238
11538,u304845,7,2,0,0,mobile,0,0,0.0,0.2857142857142857
11539,u304846,7,3,7,0,web,2,0,0.0,0.42857142857142855
11540,u304847,2,1,0,0,web,0,0,0.0,0.5
11541,u304850,6,2,0,0,web,0,0,0.0,0.3333333333333333
11542,u304851,5,3,0,0,web,0,0,0.0,0.6
11543,u304852,7,2,0,0,mobile,0,0,0.0,0.2857142857142857
11544,u304853,3,1,0,0,web,0,0,0.0,0.3333333333333333
11545,u304856,5,1,0,0,mobile,1,0,0.0,0.2
11546,u304868,6,3,0,0,web,0,0,0.0,0.5
11547,u304869,17,10,9,0,mobile,0,0,0.0,0.5882352941176471
11548,u304879,10,5,0,0,web,0,0,0.0,0.5
11549,u304880,7,5,0,0,web,0,0,0.0,0.7142857142857143
11550,u304881,1,0,0,0,web,0,0,0.0,0.0
11551,u304882,3,2,0,0,web,0,0,0.0,0.6666666666666666
11552,u304883,1,0,0,0,web,0,0,0.0,0.0
11553,u304885,10,3,0,0,web,0,0,0.0,0.3
11554,u304887,6,5,0,0,web,1,0,0.0,0.8333333333333334
11555,u304890,6,2,0,0,web,0,0,0.0,0.3333333333333333
11556,u304891,6,1,0,0,mobile,0,0,0.0,0.16666666666666666
11557,u304892,6,2,0,0,web,0,0,0.0,0.3333333333333333
11558,u304893,10,4,0,0,web,1,0,0.0,0.4
11559,u304894,8,3,0,0,web,0,0,0.0,0.375
11560,u304896,6,1,0,0,web,4,0,0.0,0.16666666666666666
11561,u304897,4,1,0,0,web,0,0,0.0,0.25
11562,u304909,19,13,9,0,web,0,0,0.0,0.6842105263157895
11563,u304918,6,3,0,0,web,2,0,0.0,0.5
11564,u304919,6,3,0,0,web,0,0,0.0,0.5
11565,u304920,2,1,0,0,web,0,0,0.0,0.5
11566,u304921,2,0,0,0,web,0,0,0.0,0.0
11567,u304922,10,4,0,0,web,2,0,0.0,0.4
11568,u304923,6,4,0,0,web,0,0,0.0,0.6666666666666666
11569,u304924,1,0,0,0,web,0,0,0.0,0.0
11570,u304926,5,3,0,0,web,0,0,0.0,0.6
11571,u304927,6,2,0,0,web,1,0,0.0,0.3333333333333333
11572,u304930,6,2,0,0,web,0,0,0.0,0.3333333333333333
11573,u304931,6,2,0,0,web,5,0,0.0,0.3333333333333333
11574,u304932,4,1,0,0,web,2,0,0.0,0.25
11575,u304933,6,2,0,0,web,0,0,0.0,0.3333333333333333
11576,u304934,8,2,0,0,web,1,0,0.0,0.25
11577,u304935,3,1,0,0,web,3,0,0.0,0.3333333333333333
11578,u304936,6,4,0,0,web,0,0,0.0,0.6666666666666666
11579,u304942,6,2,0,0,web,0,0,0.0,0.3333333333333333
11580,u304956,6,4,0,0,web,0,0,0.0,0.6666666666666666
11581,u304957,6,3,0,0,web,0,0,0.0,0.5
11582,u304980,41,28,28,0,mobile,3,0,0.0,0.6829268292682927
11583,u304994,10,3,0,0,mobile,0,0,0.0,0.3
11584,u304995,6,1,0,0,web,20,0,0.0,0.16666666666666666
11585,u305018,9,2,0,0,web,0,0,0.0,0.2222222222222222
11586,u305019,16,11,13,0,mobile,1,0,0.0,0.6875
11587,u305021,7,4,0,0,web,2,0,0.0,0.5714285714285714
11588,u305022,6,3,0,0,web,0,0,0.0,0.5
11589,u305024,6,3,0,0,web,3,0,0.0,0.5
11590,u305025,31,18,21,0,Unknown,0,1,4320.0,0.5806451612903226
11591,u305027,6,2,0,0,web,0,0,0.0,0.3333333333333333
11592,u305031,9,5,0,0,web,0,0,0.0,0.5555555555555556
11593,u305033,6,2,0,0,web,0,0,0.0,0.3333333333333333
11594,u305034,6,4,0,0,web,0,0,0.0,0.6666666666666666
11595,u305035,10,7,0,0,web,0,0,0.0,0.7
11596,u305036,15,4,4,0,web,0,0,0.0,0.26666666666666666
11597,u305037,7,4,0,0,web,0,0,0.0,0.5714285714285714
11598,u305042,42,20,35,0,web,0,0,0.0,0.47619047619047616
11599,u305081,10,2,0,0,web,0,0,0.0,0.2
11600,u305122,24,18,23,0,Unknown,0,1,5040.0,0.75
11601,u305123,1,0,0,0,web,0,0,0.0,0.0
11602,u305136,5,1,0,0,web,1,0,0.0,0.2
11603,u305137,12,6,4,0,web,0,0,0.0,0.5
11604,u305141,210,144,237,2,web,220,0,0.0,0.6857142857142857
11605,u305143,6,3,0,0,mobile,0,0,0.0,0.5
11606,u305144,10,8,0,0,web,1,0,0.0,0.8
11607,u305145,2,2,0,0,web,0,0,0.0,1.0
11608,u305146,10,2,3,0,mobile,0,0,0.0,0.2
11609,u305147,6,4,0,0,web,0,0,0.0,0.6666666666666666
11610,u305150,6,1,0,0,web,4,0,0.0,0.16666666666666666
11611,u305152,6,4,0,0,web,0,0,0.0,0.6666666666666666
11612,u305153,56,30,53,2,mobile,45,0,0.0,0.5357142857142857
11613,u305154,6,4,0,0,web,1,0,0.0,0.6666666666666666
11614,u305155,6,1,0,0,web,3,0,0.0,0.16666666666666666
11615,u305156,16,7,7,0,mobile,1,0,0.0,0.4375
11616,u305157,6,3,0,0,web,0,0,0.0,0.5
11617,u305178,5,1,0,0,web,5,0,0.0,0.2
11618,u305179,9,7,0,0,web,0,0,0.0,0.7777777777777778
11619,u305180,3,0,0,0,web,0,0,0.0,0.0
11620,u305181,6,5,0,0,web,0,0,0.0,0.8333333333333334
11621,u305183,6,4,0,0,web,1,0,0.0,0.6666666666666666
11622,u305186,6,4,0,0,web,0,0,0.0,0.6666666666666666
11623,u305190,10,5,0,0,web,0,0,0.0,0.5
11624,u305191,6,3,0,0,web,4,0,0.0,0.5
11625,u305192,6,2,0,0,web,0,0,0.0,0.3333333333333333
11626,u305193,7,4,0,0,web,1,0,0.0,0.5714285714285714
11627,u305194,6,3,0,0,web,0,0,0.0,0.5
11628,u305195,10,6,0,0,web,0,0,0.0,0.6
11629,u305196,1,1,0,0,web,0,0,0.0,1.0
11630,u305197,8,4,0,0,mobile,0,0,0.0,0.5
11631,u305208,8,6,0,0,web,0,0,0.0,0.75
11632,u305209,10,5,0,0,web,0,0,0.0,0.5
11633,u305219,1,0,0,0,web,0,0,0.0,0.0
11634,u305220,6,4,0,0,web,0,0,0.0,0.6666666666666666
11635,u305221,9,4,1,0,mobile,0,0,0.0,0.4444444444444444
11636,u305222,6,6,0,0,web,1,0,0.0,1.0
11637,u305223,10,4,0,0,web,0,0,0.0,0.4
11638,u305224,10,5,0,0,web,1,0,0.0,0.5
11639,u305226,6,3,0,0,web,0,0,0.0,0.5
11640,u305230,7,5,0,0,web,0,0,0.0,0.7142857142857143
11641,u305231,6,2,0,0,web,0,0,0.0,0.3333333333333333
11642,u305232,6,4,0,0,web,1,0,0.0,0.6666666666666666
11643,u305234,9,6,0,0,web,0,0,0.0,0.6666666666666666
11644,u305236,6,2,0,0,web,1,0,0.0,0.3333333333333333
11645,u305237,6,2,0,0,web,0,0,0.0,0.3333333333333333
11646,u305241,6,3,0,0,web,1,0,0.0,0.5
11647,u305254,1,0,0,0,web,1,0,0.0,0.0
11648,u305255,10,3,0,0,web,1,0,0.0,0.3
11649,u305268,1,1,0,0,web,0,0,0.0,1.0
11650,u305269,7,5,0,0,web,0,0,0.0,0.7142857142857143
11651,u305283,6,2,0,0,web,0,0,0.0,0.3333333333333333
11652,u305296,6,4,0,0,web,0,0,0.0,0.6666666666666666
11653,u305297,10,5,0,0,mobile,0,0,0.0,0.5
11654,u305308,7,5,0,0,web,0,0,0.0,0.7142857142857143
11655,u305309,9,5,0,0,web,0,0,0.0,0.5555555555555556
11656,u305320,5,1,0,0,web,2,0,0.0,0.2
11657,u305321,6,3,0,0,web,1,0,0.0,0.5
11658,u305334,10,7,0,0,web,0,0,0.0,0.7
11659,u305335,10,9,0,0,web,0,0,0.0,0.9
11660,u305340,2,0,0,0,web,0,0,0.0,0.0
11661,u305341,9,5,0,0,web,0,0,0.0,0.5555555555555556
11662,u305342,6,3,0,0,web,0,0,0.0,0.5
11663,u305343,10,7,0,0,web,0,0,0.0,0.7
11664,u305344,6,3,0,0,mobile,0,0,0.0,0.5
11665,u305345,6,2,0,0,web,0,0,0.0,0.3333333333333333
11666,u305351,6,2,0,0,mobile,0,0,0.0,0.3333333333333333
11667,u305352,8,7,0,0,web,0,0,0.0,0.875
11668,u305353,3,0,0,0,web,0,0,0.0,0.0
11669,u305354,27,19,22,0,mobile,6,0,0.0,0.7037037037037037
11670,u305355,10,7,0,0,web,3,0,0.0,0.7
11671,u305356,5,4,0,0,web,0,0,0.0,0.8
11672,u305357,6,4,0,0,web,0,0,0.0,0.6666666666666666
11673,u305368,6,2,0,0,web,2,0,0.0,0.3333333333333333
11674,u305369,6,3,0,0,web,0,0,0.0,0.5
11675,u305378,10,7,0,0,web,0,0,0.0,0.7
11676,u305379,8,7,0,0,web,0,0,0.0,0.875
11677,u305380,6,4,0,0,web,0,0,0.0,0.6666666666666666
11678,u305381,10,7,0,0,web,0,0,0.0,0.7
11679,u305383,10,4,0,0,web,0,0,0.0,0.4
11680,u305384,1,1,0,0,web,0,0,0.0,1.0
11681,u305385,20,2,10,0,mobile,0,0,0.0,0.1
11682,u305386,6,3,0,0,web,0,0,0.0,0.5
11683,u305390,11,9,3,0,web,0,0,0.0,0.8181818181818182
11684,u305391,6,3,0,0,web,0,0,0.0,0.5
11685,u305392,3,1,0,0,web,0,0,0.0,0.3333333333333333
11686,u305394,0,0,1,0,Unknown,0,1,1440.0,0.0
11687,u305395,8,3,0,0,web,0,0,0.0,0.375
11688,u305396,9,4,0,0,web,0,0,0.0,0.4444444444444444
11689,u305397,4,2,0,0,web,0,0,0.0,0.5
11690,u305409,15,7,0,0,mobile,0,0,0.0,0.4666666666666667
11691,u305419,10,4,0,0,web,0,0,0.0,0.4
11692,u305420,6,2,0,0,web,0,0,0.0,0.3333333333333333
11693,u305421,6,1,0,0,web,0,0,0.0,0.16666666666666666
11694,u305422,10,8,0,0,web,0,0,0.0,0.8
11695,u305423,8,5,0,0,web,0,0,0.0,0.625
11696,u305424,7,3,0,0,web,0,0,0.0,0.42857142857142855
11697,u305425,10,4,0,0,web,1,0,0.0,0.4
11698,u305426,8,5,0,0,mobile,0,0,0.0,0.625
11699,u305427,10,3,0,0,web,0,0,0.0,0.3
11700,u305431,37,15,29,0,mobile,2,0,0.0,0.40540540540540543
11701,u305432,6,2,0,0,web,4,0,0.0,0.3333333333333333
11702,u305433,8,4,0,0,web,0,0,0.0,0.5
11703,u305434,6,4,0,0,web,0,0,0.0,0.6666666666666666
11704,u305435,9,3,0,0,web,0,0,0.0,0.3333333333333333
11705,u305437,8,5,0,0,web,0,0,0.0,0.625
11706,u305446,2,1,0,0,web,0,0,0.0,0.5
11707,u305447,8,4,3,0,mobile,0,0,0.0,0.5
11708,u305453,6,2,0,0,web,0,0,0.0,0.3333333333333333
11709,u305484,16,11,4,0,web,2,0,0.0,0.6875
11710,u305485,1,1,0,0,web,0,0,0.0,1.0
11711,u305490,3,2,0,0,mobile,0,0,0.0,0.6666666666666666
11712,u305526,6,3,0,0,mobile,0,0,0.0,0.5
11713,u305527,7,4,0,0,web,0,0,0.0,0.5714285714285714
11714,u305532,9,6,0,0,web,0,0,0.0,0.6666666666666666
11715,u305533,24,12,12,0,mobile,4,0,0.0,0.5
11716,u305540,6,2,0,0,web,0,0,0.0,0.3333333333333333
11717,u305542,3,1,0,0,web,1,0,0.0,0.3333333333333333
11718,u305543,6,2,0,0,web,0,0,0.0,0.3333333333333333
11719,u305544,6,3,0,0,web,12,0,0.0,0.5
11720,u305546,6,4,0,0,mobile,0,0,0.0,0.6666666666666666
11721,u305547,6,1,0,0,web,0,0,0.0,0.16666666666666666
11722,u305550,9,7,1,0,web,0,0,0.0,0.7777777777777778
11723,u305551,10,4,0,0,web,0,0,0.0,0.4
11724,u305553,7,2,0,0,web,0,0,0.0,0.2857142857142857
11725,u305554,6,3,0,0,web,0,0,0.0,0.5
11726,u305555,11,7,1,0,web,0,0,0.0,0.6363636363636364
11727,u305556,6,3,0,0,web,0,0,0.0,0.5
11728,u305568,6,1,0,0,web,0,0,0.0,0.16666666666666666
11729,u305569,2,2,0,0,web,0,0,0.0,1.0
11730,u305578,10,7,0,0,web,1,0,0.0,0.7
11731,u305580,6,2,0,0,web,0,0,0.0,0.3333333333333333
11732,u305583,5,2,0,0,mobile,1,0,0.0,0.4
11733,u305584,7,5,0,0,web,0,0,0.0,0.7142857142857143
11734,u305585,1,0,0,0,web,0,0,0.0,0.0
11735,u305586,6,3,0,0,web,0,0,0.0,0.5
11736,u305590,10,7,0,0,web,0,0,0.0,0.7
11737,u305591,4,2,0,0,web,0,0,0.0,0.5
11738,u305594,6,5,0,0,web,12,0,0.0,0.8333333333333334
11739,u305595,7,4,0,0,web,1,0,0.0,0.5714285714285714
11740,u305596,6,3,0,0,web,0,0,0.0,0.5
11741,u305597,4,2,0,0,web,0,0,0.0,0.5
11742,u3056,18,8,9,0,mobile,0,0,0.0,0.4444444444444444
11743,u305608,289,176,297,13,mobile,205,0,0.0,0.6089965397923875
11744,u305609,7,5,0,0,web,0,0,0.0,0.7142857142857143
11745,u305618,9,7,0,0,web,1,0,0.0,0.7777777777777778
11746,u305619,10,5,0,0,mobile,0,0,0.0,0.5
11747,u305621,10,8,0,0,web,0,0,0.0,0.8
11748,u305622,17,9,9,0,web,1,0,0.0,0.5294117647058824
11749,u305623,10,6,0,0,web,0,0,0.0,0.6
11750,u305624,6,2,0,0,web,0,0,0.0,0.3333333333333333
11751,u305625,5,4,0,0,web,2,0,0.0,0.8
11752,u305626,8,4,0,0,web,0,0,0.0,0.5
11753,u305627,6,2,0,0,web,0,0,0.0,0.3333333333333333
11754,u305630,6,4,0,0,web,0,0,0.0,0.6666666666666666
11755,u305631,34,16,23,1,mobile,2,0,0.0,0.47058823529411764
11756,u305632,10,7,0,0,web,0,0,0.0,0.7
11757,u305633,7,2,0,0,mobile,0,0,0.0,0.2857142857142857
11758,u305635,13,8,1,0,mobile,1,0,0.0,0.6153846153846154
11759,u305636,10,7,0,0,web,0,0,0.0,0.7
11760,u305644,4,1,0,0,web,0,0,0.0,0.25
11761,u305645,6,2,0,0,web,0,0,0.0,0.3333333333333333
11762,u305651,1,0,0,0,web,0,0,0.0,0.0
11763,u305678,6,2,0,0,web,0,0,0.0,0.3333333333333333
11764,u305687,1,1,0,0,web,0,0,0.0,1.0
11765,u305692,6,2,0,0,web,0,0,0.0,0.3333333333333333
11766,u305693,1,0,0,0,web,0,0,0.0,0.0
11767,u3057,539,327,547,33,mobile,404,1,3600.0,0.6066790352504638
11768,u305718,2,2,0,0,web,0,0,0.0,1.0
11769,u305724,9,5,0,0,web,2,0,0.0,0.5555555555555556
11770,u305730,122,85,111,0,mobile,1,0,0.0,0.6967213114754098
11771,u305740,6,2,0,0,mobile,0,0,0.0,0.3333333333333333
11772,u305741,2,2,0,0,web,0,0,0.0,1.0
11773,u305743,6,4,0,0,web,0,0,0.0,0.6666666666666666
11774,u305744,2,0,0,0,web,0,0,0.0,0.0
11775,u305746,6,3,0,0,web,0,0,0.0,0.5
11776,u305747,162,114,174,4,web,179,1,4320.0,0.7037037037037037
11777,u305750,2,1,0,0,web,0,0,0.0,0.5
11778,u305751,12,6,0,0,web,0,0,0.0,0.5
11779,u305752,6,5,0,0,web,2,0,0.0,0.8333333333333334
11780,u305753,7,4,0,0,web,0,0,0.0,0.5714285714285714
11781,u305754,6,0,0,0,web,1,0,0.0,0.0
